Punto_De_Venta,Tipo_De_Comprobante,Numero_De_Comprobante,Fecha_Emision,Fecha_Vencimiento,Fecha_Pago,Estado,CUIT/CUIL,Razon_Social,Condicion,SubTotal,,
71109,FCB,84590641,9/2/2021,22/2/2021,17/3/2021,Vencido,14-73701449-2,Persona 477,IVA Sujeto Exento,"4.919.886,00",,
65944,FCA,55486607,27/4/2023,14/6/2023,9/5/2023,Pagado,36-54377176-4,Persona 2834,IVA Sujeto Exento,"3.942.446,00",,
53612,FCA,12984070,2/10/2021,12/11/2021,5/10/2021,Pagado,27-84869324-2,Empresa 2595 SAS,IVA Sujeto Exento,"345.398,00",,
88285,FCEA,37171783,9/12/2016,26/1/2017,22/12/2016,Pagado,16-40987456-4,Empresa 1208 SRL,Régimen Simplificado,"2.912.152,00",,
19214,FCEA,77332805,25/10/2024,16/12/2024,26/11/2024,Pagado,17-14885815-3,Empresa 2860 SAS,IVA Sujeto Exento,"4.865.386,00",,
54763,FCC,61326333,1/2/2023,24/3/2023,5/2/2023,Pagado,15-23123980-1,Empresa 1382 SRL,IVA Sujeto Exento,"588.577,00",,
61103,FCA,96147337,8/10/2017,24/11/2017,23/11/2017,Pagado,12-55029662-6,Empresa 1791 S.A.,Responsable Inscripto,"4.793.373,00",,
56098,FCEA,14054092,27/7/2014,3/8/2014,null,Pendiente de pago,86-26088519-5,Persona 2525,Responsable Inscripto,"3.398.555,00",,
54835,FCB,39613396,11/4/2018,12/4/2018,10/5/2018,Vencido,53-13264401-1,Empresa 734 SRL,IVA Sujeto Exento,"3.590.118,00",,
94714,FCEA,84086716,12/7/2017,29/7/2017,19/8/2017,Vencido,17-27837218-7,Empresa 663 SRL,IVA Sujeto Exento,"112.883,00",,
38331,FCC,77869547,9/10/2017,18/10/2017,1/12/2017,Vencido,21-91728357-2,Persona 610,Régimen Simplificado,"1.838.104,00",,
93780,FCEA,91531685,24/2/2021,17/4/2021,25/3/2021,Pagado,27-53358980-2,Empresa 214 S.A.,Régimen Simplificado,"4.479.243,00",,
94666,FCB,64414966,31/5/2019,9/6/2019,null,Pendiente de pago,22-41658348-5,Empresa 878 SAS,Responsable Inscripto,"793.765,00",,
90537,FCB,81994301,21/5/2016,4/7/2016,17/7/2016,Vencido,35-17640192-1,Persona 2662,Régimen Simplificado,"1.598.218,00",,
68104,FCA,20170729,14/6/2020,25/6/2020,20/6/2020,Pagado,29-25796111-3,Empresa 1985 S.A.,IVA Sujeto Exento,"4.398.791,00",,
46055,FCA,57682500,28/4/2020,19/6/2020,7/5/2020,Pagado,76-23042343-5,Persona 73,Régimen Simplificado,"3.460.317,00",,
52187,FCC,21565743,23/4/2023,30/5/2023,null,Pendiente de pago,37-83893037-4,Empresa 422 SAS,Responsable Inscripto,"2.633.792,00",,
25921,FCEA,87229813,8/12/2020,16/12/2020,19/1/2021,Vencido,49-42627842-4,Persona 155,Responsable Inscripto,"3.675.059,00",,
51097,FCA,71126330,2/7/2020,23/8/2020,28/8/2020,Vencido,70-18015602-9,Empresa 2810 SAS,IVA Sujeto Exento,"391.780,00",,
69938,FCC,63862193,10/9/2020,1/10/2020,null,Pendiente de pago,58-36363747-8,Persona 2348,IVA Sujeto Exento,"4.749.949,00",,
68613,FCC,38135087,27/9/2015,2/10/2015,4/11/2015,Vencido,89-63239704-4,Empresa 2721 S.A.,IVA Sujeto Exento,"584.805,00",,
11856,FCC,94939507,1/5/2020,5/5/2020,7/6/2020,Vencido,97-32795389-3,Empresa 2515 S.A.,Responsable Inscripto,"2.641.299,00",,
45644,FCA,64479771,2/10/2024,19/10/2024,null,Pendiente de pago,52-96535381-9,Empresa 2850 SRL,Responsable Inscripto,"4.518.146,00",,
46118,FCEA,93367018,26/11/2017,10/1/2018,null,Pendiente de pago,20-61484061-4,Empresa 344 S.A.,IVA Sujeto Exento,"1.773.059,00",,
54125,FCB,99539966,13/4/2015,21/4/2015,6/5/2015,Vencido,92-21154639-3,Empresa 2471 SRL,Régimen Simplificado,"3.009.624,00",,
56943,FCA,52394753,20/10/2014,16/12/2014,23/11/2014,Pagado,76-77731811-8,Empresa 1145 SRL,Responsable Inscripto,"272.332,00",,
17732,FCA,95784183,2/1/2022,15/2/2022,null,Pendiente de pago,90-77782578-6,Persona 351,Régimen Simplificado,"1.550.758,00",,
45644,FCEA,93959230,10/1/2014,1/2/2014,1/3/2014,Vencido,52-96535381-9,Empresa 2850 SRL,Responsable Inscripto,"2.278.843,00",,
97458,FCEA,20303152,14/7/2018,22/7/2018,30/8/2018,Vencido,75-18200437-3,Empresa 2108 S.A.,Responsable Inscripto,"315.378,00",,
25925,FCC,50870182,30/11/2018,3/12/2018,13/12/2018,Vencido,67-88645503-6,Persona 2644,IVA Sujeto Exento,"4.362.024,00",,
42069,FCA,16519477,19/11/2021,18/12/2021,21/11/2021,Pagado,34-85210024-9,Persona 1819,Régimen Simplificado,"174.405,00",,
99315,FCA,39475024,14/3/2020,5/4/2020,11/5/2020,Vencido,72-22327499-2,Persona 770,Responsable Inscripto,"3.874.329,00",,
77201,FCB,31240050,28/5/2016,9/6/2016,null,Pendiente de pago,54-65043389-0,Empresa 2373 SAS,Régimen Simplificado,"837.438,00",,
96840,FCC,41480739,26/10/2018,21/11/2018,null,Pendiente de pago,14-10044519-2,Persona 2980,Responsable Inscripto,"4.918.347,00",,
42778,FCC,71222928,18/7/2016,13/9/2016,13/8/2016,Pagado,64-56820658-8,Empresa 1270 S.A.,Régimen Simplificado,"2.302.214,00",,
90381,FCEA,86786824,3/2/2018,4/3/2018,13/2/2018,Pagado,29-57348541-5,Empresa 623 SRL,Responsable Inscripto,"1.539.513,00",,
76086,FCEA,91011233,12/12/2021,3/2/2022,null,Pendiente de pago,12-91443511-9,Persona 1316,Régimen Simplificado,"3.702.171,00",,
57461,FCC,36292716,2/5/2021,19/5/2021,1/6/2021,Vencido,93-40985404-6,Persona 2078,Responsable Inscripto,"165.959,00",,
45971,FCEA,33476576,28/10/2020,8/11/2020,null,Pendiente de pago,36-95087610-6,Empresa 639 SAS,IVA Sujeto Exento,"1.441.676,00",,
68329,FCB,59846765,26/7/2017,19/9/2017,23/8/2017,Pagado,31-67837872-0,Persona 1905,Responsable Inscripto,"4.332.618,00",,
75442,FCA,40952307,1/5/2015,14/5/2015,11/6/2015,Vencido,79-18735438-0,Persona 238,IVA Sujeto Exento,"1.525.891,00",,
88885,FCC,84399160,20/11/2020,10/12/2020,13/1/2021,Vencido,40-73455202-4,Persona 2937,IVA Sujeto Exento,"1.583.254,00",,
52518,FCEA,36688961,20/2/2020,8/3/2020,25/3/2020,Vencido,81-80803047-6,Persona 1370,IVA Sujeto Exento,"4.389.474,00",,
28821,FCEA,53409327,26/10/2019,25/12/2019,22/12/2019,Pagado,61-50188530-5,Empresa 1270 SRL,Responsable Inscripto,"953.725,00",,
14656,FCC,34335733,23/5/2020,2/7/2020,31/5/2020,Pagado,34-40209416-6,Empresa 2813 S.A.,Régimen Simplificado,"492.669,00",,
48154,FCA,22459584,22/10/2022,4/12/2022,null,Pendiente de pago,89-23553817-0,Empresa 2580 SRL,Régimen Simplificado,"3.589.109,00",,
32823,FCC,50015623,20/8/2015,10/9/2015,16/9/2015,Vencido,61-25417156-9,Empresa 2430 SRL,Régimen Simplificado,"2.681.172,00",,
70041,FCA,62417247,23/4/2024,19/5/2024,18/6/2024,Vencido,13-76082330-6,Empresa 669 SAS,Régimen Simplificado,"1.696.737,00",,
71645,FCB,81185303,22/9/2016,12/11/2016,null,Pendiente de pago,56-84061084-9,Empresa 2455 SRL,IVA Sujeto Exento,"4.385.206,00",,
49343,FCC,18760761,7/12/2023,1/1/2024,20/12/2023,Pagado,91-89544588-2,Persona 351,Régimen Simplificado,"3.173.665,00",,
61046,FCB,66469377,24/6/2016,2/8/2016,14/8/2016,Vencido,94-65721651-5,Persona 478,Responsable Inscripto,"118.128,00",,
18171,FCA,87280108,26/2/2022,16/3/2022,14/3/2022,Pagado,61-15140047-0,Persona 6,Régimen Simplificado,"1.564.512,00",,
42722,FCB,26467361,18/5/2014,12/6/2014,14/7/2014,Vencido,24-95541230-4,Empresa 2997 S.A.,Régimen Simplificado,"2.679.052,00",,
91896,FCC,11805410,20/3/2015,16/5/2015,25/3/2015,Pagado,86-11196220-2,Empresa 710 SRL,Régimen Simplificado,"2.907.336,00",,
62122,FCA,61308249,28/2/2018,19/3/2018,null,Pendiente de pago,33-64525199-8,Empresa 1723 S.A.,IVA Sujeto Exento,"2.091.759,00",,
15277,FCB,80395841,11/12/2019,2/2/2020,null,Pendiente de pago,74-13629649-9,Persona 2693,IVA Sujeto Exento,"1.192.193,00",,
78784,FCB,45049575,29/5/2024,11/6/2024,27/6/2024,Vencido,69-69959140-5,Empresa 611 SAS,Responsable Inscripto,"299.851,00",,
72750,FCEA,32171102,11/6/2017,12/7/2017,null,Pendiente de pago,38-39410764-1,Empresa 1600 S.A.,IVA Sujeto Exento,"856.318,00",,
59625,FCEA,27990349,14/6/2022,1/7/2022,19/6/2022,Pagado,49-94500332-1,Persona 1355,Responsable Inscripto,"248.955,00",,
19192,FCC,54601133,28/2/2014,20/4/2014,9/3/2014,Pagado,65-52707313-3,Empresa 288 SAS,Régimen Simplificado,"2.915.867,00",,
93490,FCB,32499575,14/7/2019,17/8/2019,9/8/2019,Pagado,19-37016576-6,Empresa 2867 S.A.,Responsable Inscripto,"4.667.493,00",,
53668,FCA,87333714,16/8/2024,7/9/2024,1/9/2024,Pagado,29-27950345-4,Persona 1841,IVA Sujeto Exento,"21.354,00",,
89399,FCB,23218905,31/1/2020,18/2/2020,null,Pendiente de pago,26-91712809-3,Persona 1002,Régimen Simplificado,"324.865,00",,
54125,FCA,11586646,18/5/2019,5/6/2019,null,Pendiente de pago,92-21154639-3,Empresa 2471 SRL,Régimen Simplificado,"3.454.211,00",,
62404,FCEA,16440846,6/10/2020,13/10/2020,null,Pendiente de pago,80-57545592-8,Persona 1877,Régimen Simplificado,"611.747,00",,
28882,FCEA,93853183,30/9/2018,11/10/2018,null,Pendiente de pago,82-31035500-2,Persona 494,Responsable Inscripto,"3.404.538,00",,
55047,FCB,47950512,10/5/2016,20/5/2016,12/5/2016,Pagado,11-99250789-1,Persona 406,Responsable Inscripto,"1.403.946,00",,
81758,FCEA,85747895,16/9/2014,14/10/2014,30/9/2014,Pagado,80-73593575-9,Empresa 119 SRL,Responsable Inscripto,"4.716.252,00",,
63273,FCA,32980739,24/6/2019,6/7/2019,19/7/2019,Vencido,45-63219122-6,Empresa 2691 SRL,IVA Sujeto Exento,"3.025.768,00",,
77511,FCC,65373858,26/4/2024,29/5/2024,null,Pendiente de pago,54-68652513-7,Persona 928,IVA Sujeto Exento,"95.822,00",,
31909,FCB,57688874,29/1/2023,18/2/2023,null,Pendiente de pago,97-43257143-8,Persona 2141,IVA Sujeto Exento,"3.380.464,00",,
40878,FCA,50647056,1/8/2015,4/8/2015,19/9/2015,Vencido,63-42447564-5,Persona 2353,Responsable Inscripto,"410.546,00",,
94774,FCC,25263451,19/1/2016,19/3/2016,null,Pendiente de pago,33-33092693-2,Empresa 2019 SRL,Régimen Simplificado,"3.644.559,00",,
20737,FCC,89829711,28/6/2016,1/7/2016,null,Pendiente de pago,20-40796170-4,Persona 2449,Régimen Simplificado,"2.475.385,00",,
45903,FCEA,44726568,21/3/2024,29/4/2024,2/5/2024,Vencido,57-82884798-1,Empresa 2130 S.A.,IVA Sujeto Exento,"4.399.882,00",,
24792,FCC,17574814,9/6/2024,19/6/2024,null,Pendiente de pago,79-12000001-0,Persona 2246,Responsable Inscripto,"4.645.869,00",,
34575,FCC,53021689,16/8/2015,8/9/2015,12/10/2015,Vencido,58-88205417-9,Persona 1031,Régimen Simplificado,"4.084.016,00",,
33108,FCC,35292484,8/10/2017,11/11/2017,25/11/2017,Vencido,50-25935699-3,Empresa 2642 SRL,IVA Sujeto Exento,"3.210.326,00",,
44460,FCA,96647131,23/11/2021,16/1/2022,null,Pendiente de pago,49-31470815-8,Empresa 881 SAS,Régimen Simplificado,"3.098.911,00",,
94455,FCEA,85249696,8/9/2015,28/9/2015,null,Pendiente de pago,10-78654283-7,Empresa 2581 SAS,Régimen Simplificado,"3.034.552,00",,
56426,FCA,24751672,4/9/2023,19/9/2023,22/9/2023,Vencido,61-24559982-7,Empresa 1319 SRL,Régimen Simplificado,"3.704.996,00",,
84900,FCA,72750670,27/10/2022,15/11/2022,12/12/2022,Vencido,55-95948802-2,Persona 376,Régimen Simplificado,"4.056.394,00",,
77576,FCB,14542184,8/7/2022,2/8/2022,null,Pendiente de pago,10-58282295-3,Empresa 1048 S.A.,IVA Sujeto Exento,"4.600.983,00",,
88608,FCEA,44794628,7/8/2016,27/9/2016,12/9/2016,Pagado,48-37819054-6,Empresa 908 S.A.,Responsable Inscripto,"2.994.538,00",,
42102,FCC,77160562,21/1/2019,28/1/2019,null,Pendiente de pago,78-82351053-9,Empresa 1369 SAS,Responsable Inscripto,"2.438.488,00",,
40878,FCA,24736999,5/4/2023,7/4/2023,6/5/2023,Vencido,63-42447564-5,Persona 2353,Responsable Inscripto,"2.977.089,00",,
90719,FCA,90629323,30/7/2021,18/9/2021,9/8/2021,Pagado,40-29839586-6,Empresa 2946 SAS,IVA Sujeto Exento,"1.852.707,00",,
51689,FCA,84062086,18/11/2019,6/1/2020,null,Pendiente de pago,60-19404062-7,Persona 2235,Régimen Simplificado,"4.311.764,00",,
76363,FCA,89602819,13/8/2024,10/10/2024,24/9/2024,Pagado,95-18004872-8,Empresa 601 SRL,Responsable Inscripto,"793.453,00",,
71716,FCC,79713298,6/4/2015,10/4/2015,10/4/2015,Pagado,93-13190076-5,Persona 1568,Responsable Inscripto,"616.229,00",,
99852,FCA,14684310,21/10/2016,13/11/2016,null,Pendiente de pago,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"2.093.297,00",,
55973,FCA,33755807,12/4/2022,1/5/2022,7/5/2022,Vencido,67-20760831-7,Persona 1039,IVA Sujeto Exento,"2.134.014,00",,
60093,FCEA,50214550,1/8/2022,3/9/2022,null,Pendiente de pago,75-59573796-2,Persona 1675,IVA Sujeto Exento,"1.317.076,00",,
99852,FCC,10063571,30/3/2017,23/5/2017,null,Pendiente de pago,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"3.496.143,00",,
94632,FCA,60088688,19/3/2018,24/3/2018,6/4/2018,Vencido,82-44679346-1,Persona 150,Responsable Inscripto,"198.710,00",,
46232,FCA,42009367,17/5/2022,14/7/2022,1/6/2022,Pagado,40-46010193-8,Empresa 1321 S.A.,Régimen Simplificado,"220.308,00",,
10976,FCA,58266275,3/4/2021,4/4/2021,7/4/2021,Vencido,30-99482197-6,Empresa 50 S.A.,IVA Sujeto Exento,"4.189.129,00",,
54763,FCC,76168153,8/4/2016,17/4/2016,null,Pendiente de pago,15-23123980-1,Empresa 1382 SRL,IVA Sujeto Exento,"2.262.223,00",,
42771,FCA,13088093,23/9/2019,9/10/2019,27/10/2019,Vencido,65-72378382-5,Persona 450,Responsable Inscripto,"1.286.012,00",,
91750,FCEA,95554772,27/12/2019,13/2/2020,16/1/2020,Pagado,83-36201284-9,Empresa 2298 S.A.,Régimen Simplificado,"2.432.865,00",,
44460,FCC,23082469,15/12/2016,4/2/2017,28/12/2016,Pagado,49-31470815-8,Empresa 881 SAS,Régimen Simplificado,"2.855.004,00",,
18985,FCC,74333246,2/1/2022,26/2/2022,28/1/2022,Pagado,84-54383426-5,Empresa 197 S.A.,Responsable Inscripto,"1.331.726,00",,
27288,FCB,57806393,21/6/2021,3/7/2021,18/8/2021,Vencido,51-51398530-9,Persona 1061,IVA Sujeto Exento,"929.492,00",,
35887,FCC,72337295,2/9/2017,24/10/2017,19/9/2017,Pagado,83-25859552-7,Persona 1954,Régimen Simplificado,"1.925.706,00",,
58241,FCEA,80851407,24/3/2016,4/4/2016,null,Pendiente de pago,26-67874588-2,Empresa 1586 SAS,Régimen Simplificado,"4.574.717,00",,
51689,FCEA,65869284,14/3/2016,28/4/2016,11/4/2016,Pagado,60-19404062-7,Persona 2235,Régimen Simplificado,"2.080.666,00",,
66493,FCA,10908804,6/8/2023,27/8/2023,26/8/2023,Pagado,42-34973289-9,Persona 2110,Responsable Inscripto,"989.108,00",,
13888,FCEA,72648677,24/5/2020,18/7/2020,null,Pendiente de pago,78-23869780-8,Empresa 939 SAS,Responsable Inscripto,"478.452,00",,
64192,FCC,76325265,13/8/2017,6/9/2017,8/10/2017,Vencido,11-44968103-5,Persona 2001,IVA Sujeto Exento,"2.013.353,00",,
37997,FCB,54126569,14/9/2015,25/9/2015,null,Pendiente de pago,78-65849467-5,Persona 564,Responsable Inscripto,"4.478.231,00",,
73340,FCEA,60085944,3/1/2015,19/2/2015,null,Pendiente de pago,70-37394424-6,Persona 499,IVA Sujeto Exento,"1.356.581,00",,
94631,FCEA,38104808,2/7/2022,19/7/2022,null,Pendiente de pago,68-75181686-0,Empresa 2267 SRL,Responsable Inscripto,"3.363.359,00",,
56858,FCEA,22069939,19/2/2016,17/3/2016,15/3/2016,Pagado,20-67384273-3,Empresa 2893 SAS,Responsable Inscripto,"2.435.203,00",,
41563,FCEA,51162840,6/2/2017,18/3/2017,10/3/2017,Pagado,15-33770560-0,Empresa 895 SAS,Régimen Simplificado,"494.669,00",,
68613,FCC,71654889,5/2/2014,25/3/2014,26/3/2014,Vencido,89-63239704-4,Empresa 2721 S.A.,IVA Sujeto Exento,"472.108,00",,
37997,FCEA,21338124,31/1/2020,26/3/2020,12/3/2020,Pagado,78-65849467-5,Persona 564,Responsable Inscripto,"4.402.484,00",,
21416,FCC,14260528,1/5/2019,30/5/2019,10/5/2019,Pagado,52-48416524-5,Empresa 2545 SAS,Responsable Inscripto,"2.517.379,00",,
16498,FCA,91419196,14/2/2015,30/3/2015,8/4/2015,Vencido,83-33328238-5,Empresa 497 SAS,Responsable Inscripto,"1.308.066,00",,
16210,FCC,49576464,13/12/2015,23/12/2015,17/1/2016,Vencido,46-29847230-6,Persona 191,Régimen Simplificado,"772.614,00",,
88235,FCC,68379412,17/10/2021,15/11/2021,1/11/2021,Pagado,46-75086487-1,Persona 2598,IVA Sujeto Exento,"4.383.276,00",,
45466,FCA,84916625,12/5/2014,8/6/2014,null,Pendiente de pago,99-75699533-3,Empresa 215 SRL,Régimen Simplificado,"3.881.914,00",,
34564,FCC,55245547,6/6/2023,6/7/2023,null,Pendiente de pago,40-21575283-4,Empresa 2575 S.A.,Régimen Simplificado,"2.037.001,00",,
96467,FCB,10252313,12/5/2014,30/5/2014,25/6/2014,Vencido,82-36397061-7,Persona 1727,Régimen Simplificado,"388.061,00",,
95025,FCEA,82602041,21/7/2016,24/7/2016,23/8/2016,Vencido,61-44263657-8,Persona 1898,Responsable Inscripto,"2.299.278,00",,
98079,FCEA,19541826,26/12/2018,3/1/2019,16/1/2019,Vencido,29-44187069-6,Persona 699,Régimen Simplificado,"2.015.771,00",,
38459,FCEA,41837744,4/3/2021,7/3/2021,5/3/2021,Pagado,82-45446688-7,Persona 2909,Régimen Simplificado,"3.729.987,00",,
24314,FCEA,89972682,10/9/2014,12/10/2014,null,Pendiente de pago,28-15812680-0,Persona 837,Responsable Inscripto,"4.748.006,00",,
15677,FCA,38514402,19/8/2019,7/10/2019,9/10/2019,Vencido,46-52501453-6,Persona 913,Régimen Simplificado,"1.606.105,00",,
34564,FCC,52788187,25/10/2022,2/11/2022,9/12/2022,Vencido,40-21575283-4,Empresa 2575 S.A.,Régimen Simplificado,"4.235.797,00",,
77631,FCEA,12762815,6/1/2017,12/2/2017,null,Pendiente de pago,98-98387810-4,Empresa 1598 SAS,Régimen Simplificado,"2.843.736,00",,
89399,FCA,95572221,23/11/2018,17/12/2018,22/1/2019,Vencido,26-91712809-3,Persona 1002,Régimen Simplificado,"1.512.199,00",,
97726,FCEA,28963511,20/5/2015,23/5/2015,22/6/2015,Vencido,70-12281632-0,Persona 416,Responsable Inscripto,"1.977.811,00",,
19192,FCA,69221209,29/5/2014,23/6/2014,20/7/2014,Vencido,65-52707313-3,Empresa 288 SAS,Régimen Simplificado,"2.849.256,00",,
10976,FCEA,63250857,6/11/2024,27/12/2024,1/12/2024,Pagado,30-99482197-6,Empresa 50 S.A.,IVA Sujeto Exento,"3.594.598,00",,
56943,FCC,91152884,22/3/2022,11/4/2022,28/4/2022,Vencido,76-77731811-8,Empresa 1145 SRL,Responsable Inscripto,"2.483.971,00",,
90381,FCEA,54781218,7/8/2021,26/8/2021,9/9/2021,Vencido,29-57348541-5,Empresa 623 SRL,Responsable Inscripto,"2.393.998,00",,
82920,FCEA,35181013,12/8/2015,22/8/2015,26/8/2015,Vencido,23-75236764-3,Persona 2021,Responsable Inscripto,"3.265.327,00",,
42334,FCC,62086328,7/4/2017,28/4/2017,29/5/2017,Vencido,84-12353543-2,Persona 1607,Responsable Inscripto,"1.782.981,00",,
54125,FCA,63162407,22/1/2021,3/3/2021,23/2/2021,Pagado,92-21154639-3,Empresa 2471 SRL,Régimen Simplificado,"149.555,00",,
51689,FCC,43580138,4/4/2019,8/4/2019,null,Pendiente de pago,60-19404062-7,Persona 2235,Régimen Simplificado,"3.723.265,00",,
54808,FCA,93187998,10/2/2021,15/2/2021,11/3/2021,Vencido,36-98546635-0,Persona 2235,Régimen Simplificado,"3.731.183,00",,
50334,FCA,27371275,10/3/2016,7/4/2016,null,Pendiente de pago,47-62729198-3,Empresa 1911 SRL,Régimen Simplificado,"535.518,00",,
17490,FCA,65468583,18/2/2018,6/3/2018,11/3/2018,Vencido,61-40622624-3,Empresa 1971 S.A.,Régimen Simplificado,"1.885.828,00",,
57599,FCEA,63694210,25/8/2018,16/9/2018,24/10/2018,Vencido,56-99499770-5,Persona 958,IVA Sujeto Exento,"438.299,00",,
25249,FCC,54300265,25/2/2023,4/4/2023,13/3/2023,Pagado,42-65634974-4,Empresa 1871 SRL,IVA Sujeto Exento,"818.099,00",,
94714,FCA,13544595,15/12/2024,22/12/2024,11/1/2025,Vencido,17-27837218-7,Empresa 663 SRL,IVA Sujeto Exento,"2.709.583,00",,
34564,FCC,28328571,15/9/2021,30/10/2021,30/10/2021,Vencido,40-21575283-4,Empresa 2575 S.A.,Régimen Simplificado,"527.245,00",,
44680,FCA,24355405,18/12/2014,9/2/2015,12/1/2015,Pagado,90-84253369-6,Persona 2350,IVA Sujeto Exento,"4.687.755,00",,
17490,FCB,46316244,7/1/2019,27/1/2019,3/2/2019,Vencido,61-40622624-3,Empresa 1971 S.A.,Régimen Simplificado,"1.561.913,00",,
88646,FCA,22726547,23/4/2017,5/6/2017,9/6/2017,Vencido,58-16496388-7,Persona 160,Régimen Simplificado,"3.198.513,00",,
33108,FCB,81566266,13/2/2018,2/3/2018,24/3/2018,Vencido,50-25935699-3,Empresa 2642 SRL,IVA Sujeto Exento,"380.303,00",,
86516,FCB,86507320,18/4/2018,17/6/2018,7/6/2018,Pagado,87-28023727-7,Persona 1837,Régimen Simplificado,"246.477,00",,
87432,FCA,68570811,13/2/2021,4/4/2021,19/2/2021,Pagado,84-44117868-7,Empresa 678 SAS,Responsable Inscripto,"4.841.729,00",,
12535,FCB,56846847,24/9/2024,20/10/2024,8/11/2024,Vencido,41-28194495-2,Persona 897,Responsable Inscripto,"384.455,00",,
93290,FCEA,40625443,26/9/2019,13/10/2019,null,Pendiente de pago,38-81922635-2,Empresa 2233 S.A.,Régimen Simplificado,"829.113,00",,
42516,FCC,94355809,7/10/2014,13/11/2014,20/11/2014,Vencido,36-76739481-0,Empresa 115 SRL,IVA Sujeto Exento,"2.149.036,00",,
41563,FCC,53629052,1/4/2018,24/4/2018,null,Pendiente de pago,15-33770560-0,Empresa 895 SAS,Régimen Simplificado,"2.236.609,00",,
60044,FCC,34845127,27/9/2023,31/10/2023,null,Pendiente de pago,10-82893270-2,Persona 2356,IVA Sujeto Exento,"920.619,00",,
23859,FCA,47913750,18/7/2024,11/8/2024,null,Pendiente de pago,36-92444950-2,Empresa 886 S.A.,Responsable Inscripto,"3.547.534,00",,
52867,FCB,76321532,26/3/2017,14/5/2017,10/4/2017,Pagado,94-98157931-4,Empresa 1821 SRL,IVA Sujeto Exento,"1.637.427,00",,
25925,FCC,60635246,26/2/2022,28/2/2022,null,Pendiente de pago,67-88645503-6,Persona 2644,IVA Sujeto Exento,"3.157.644,00",,
46232,FCA,56615133,9/5/2016,11/5/2016,30/6/2016,Vencido,40-46010193-8,Empresa 1321 S.A.,Régimen Simplificado,"167.038,00",,
64046,FCEA,45226157,31/5/2015,9/7/2015,21/6/2015,Pagado,14-59725780-2,Persona 695,Responsable Inscripto,"3.296.203,00",,
55409,FCA,23405970,25/4/2023,8/6/2023,26/4/2023,Pagado,84-92857352-6,Persona 2129,Responsable Inscripto,"2.198.271,00",,
46055,FCB,86411543,17/4/2016,24/5/2016,14/5/2016,Pagado,76-23042343-5,Persona 73,Régimen Simplificado,"1.271.561,00",,
19854,FCA,88258978,7/4/2021,1/6/2021,null,Pendiente de pago,59-86395230-2,Empresa 1663 SAS,Responsable Inscripto,"4.546.351,00",,
50178,FCB,36515019,29/6/2014,5/7/2014,24/8/2014,Vencido,89-11447998-2,Empresa 2972 SAS,Responsable Inscripto,"3.839.362,00",,
52414,FCC,16971323,6/11/2014,14/12/2014,null,Pendiente de pago,34-71263185-3,Empresa 1057 SRL,Responsable Inscripto,"4.260.463,00",,
84931,FCC,51452359,26/6/2017,25/8/2017,6/8/2017,Pagado,33-15090299-0,Empresa 514 S.A.,Régimen Simplificado,"2.042.611,00",,
48322,FCEA,48806151,22/4/2016,19/6/2016,null,Pendiente de pago,64-65083304-9,Empresa 1142 SRL,Régimen Simplificado,"1.293.501,00",,
25921,FCB,86382473,5/1/2016,9/2/2016,null,Pendiente de pago,49-42627842-4,Persona 155,Responsable Inscripto,"2.470.095,00",,
79214,FCC,61014102,1/10/2017,16/10/2017,23/10/2017,Vencido,82-30131888-0,Persona 2531,Régimen Simplificado,"4.220.211,00",,
27323,FCEA,97556714,24/2/2017,25/4/2017,19/4/2017,Pagado,38-27620880-6,Persona 1639,Régimen Simplificado,"3.147.847,00",,
26757,FCC,61479073,28/7/2015,8/8/2015,25/8/2015,Vencido,63-90960008-0,Empresa 1066 S.A.,Régimen Simplificado,"1.184.631,00",,
64247,FCA,67015219,12/9/2024,18/9/2024,20/9/2024,Vencido,64-28881496-1,Persona 2143,Régimen Simplificado,"512.271,00",,
